Episodes,Reward
975000,-7.042322236327029
980000,-13.675875260980776
985000,-11.767462726912841
990000,-11.326342299367193
995000,-12.806941635084208
1000000,-10.434475054450603
1005000,-9.709651080116679
1010000,-9.686742435496937
1015000,-14.225070016500544
1020000,-10.192527201240232
1025000,-10.597830366745676
1030000,-10.086161250883466
1035000,-8.114927556796138
1040000,-9.071261732266164
1045000,-14.948248313776054
1050000,-12.3386278015117
1055000,-10.326818975415911
1060000,-8.423075371431791
1065000,-10.222934568449256
1070000,-9.438595335076357
1075000,-11.715573632333317
1080000,-10.612544815280813
1085000,-11.827161619983416
1090000,-12.829575646885473
1095000,-11.753027872892782
1100000,-8.512945054543268
1105000,-9.853407687030904
1110000,-11.172077564174872
1115000,-8.27475588657023
1120000,-12.188018641632157
1125000,-8.158861745826988
1130000,-7.1370358078734855
1135000,-10.608504882967921
1140000,-10.45310251825807
1145000,-9.264292908423567
1150000,-15.16887370547692
1155000,-9.223792775051704
1160000,-13.250501959809398
1165000,-10.029544324033331
1170000,-11.087822735484053
1175000,-11.306329316148572
1180000,-14.988991144394388
1185000,-10.777603255594107
1190000,-8.728837231943015
1195000,-12.390645561067721
1200000,-12.929492091419307
1205000,-10.736919967341223
1210000,-6.651291643859952
1215000,-9.806583495863364
1220000,-13.230328686418227
1225000,-9.610424774824557
1230000,-12.734807131723421
1235000,-10.252563260843418
1240000,-10.312747928023569
1245000,-11.369653738671872
1250000,-8.818071589595295
1255000,-9.69983873294893
1260000,-10.005635125505322
1265000,-13.09082249582147
1270000,-8.696198134340262
1275000,-15.920007910041507
1280000,-11.45920198210559
1285000,-9.096538494686595
1290000,-6.697687579527485
1295000,-6.857579693792211
1300000,-6.97693941222222
1305000,-7.168427386052244
1310000,-12.06509939082577
1315000,-10.08985590509248
1320000,-8.949873714498967
1325000,-13.261961847714105
1330000,-8.599210482338675
1335000,-10.312097761701294
1340000,-5.81404685878928
1345000,-15.26625938244072
1350000,-10.528494093368876
1355000,-11.466592638944041
1360000,-13.358306202503654
1365000,-10.214675084552608
1370000,-9.681740074944615
1375000,-10.326071692235809
1380000,-7.110892465468336
1385000,-9.374795258488918
1390000,-11.262532097692718
1395000,-10.186110908951175
1400000,-13.72611111864604
1405000,-9.26026193083318
1410000,-8.9767924343801
1415000,-12.31075232777311
1420000,-6.565265218072743
1425000,-9.252301339458372
1430000,-8.061600871705977
